feature,category,count,percent
NAME_CASH_LOAN_PURPOSE,Hobby,55,0.0032929911975351665
NAME_CASH_LOAN_PURPOSE,Money for a third person,25,0.0014968141806978028
NAME_CASH_LOAN_PURPOSE,Refusal to name the goal,15,0.0008980885084186816
NAME_CONTRACT_STATUS,Approved,1036781,62.074740123121956
NAME_CONTRACT_STATUS,Canceled,316319,18.93883059296593
NAME_CONTRACT_STATUS,Refused,290678,17.403638096675035
NAME_CONTRACT_STATUS,Unused offer,26436,1.5827911872370846
NAME_PAYMENT_TYPE,Cash through the bank,1033552,61.88141160354302
NAME_PAYMENT_TYPE,XNA,627384,37.56309071771641
NAME_PAYMENT_TYPE,Non-cash from your account,8193,0.4905359432982839
NAME_PAYMENT_TYPE,Cashless from the account of the employer,1085,0.06496173544228465
CODE_REJECT_REASON,XAP,1353093,81.01315160811728
CODE_REJECT_REASON,HC,175231,10.491529827914267
CODE_REJECT_REASON,LIMIT,55680,3.333704543250146
CODE_REJECT_REASON,SCO,37467,2.243245476328183
CODE_REJECT_REASON,CLIENT,26436,1.5827911872370846
CODE_REJECT_REASON,SCOFR,12811,0.767027458756782
CODE_REJECT_REASON,XNA,5244,0.3139717425431711
CODE_REJECT_REASON,VERIF,3535,0.2116495251506693
CODE_REJECT_REASON,SYSTEM,717,0.042928630702412984
NAME_TYPE_SUITE,<MISSING>,820405,49.11975351661524
NAME_TYPE_SUITE,Unaccompanied,508970,30.473340541990428
NAME_TYPE_SUITE,Family,213263,12.76860330472622
NAME_TYPE_SUITE,"Spouse, partner",67069,4.015593211408838
NAME_TYPE_SUITE,Children,31566,1.889937457116274
NAME_TYPE_SUITE,Other_B,17624,1.055194124824723
NAME_TYPE_SUITE,Other_A,9077,0.5434632927277582
NAME_TYPE_SUITE,Group of people,2240,0.13411455059052313
NAME_CLIENT_TYPE,Repeater,1231261,73.71875699760629
NAME_CLIENT_TYPE,New,301363,18.043376477505277
NAME_CLIENT_TYPE,Refreshed,135649,8.12165387189905
NAME_CLIENT_TYPE,XNA,1941,0.11621265298937741
NAME_GOODS_CATEGORY,XNA,950809,56.92737577340389
NAME_GOODS_CATEGORY,Mobile,224708,13.453844836649676
NAME_GOODS_CATEGORY,Consumer Electronics,121576,7.279067233300643
NAME_GOODS_CATEGORY,Computers,105769,6.332661563129036
NAME_GOODS_CATEGORY,Audio/Video,99441,5.953787957710809
NAME_GOODS_CATEGORY,Furniture,53656,3.212522467180852
NAME_GOODS_CATEGORY,Photo / Cinema Equipment,25021,1.498071504609589
NAME_GOODS_CATEGORY,Construction Materials,24995,1.4965148178616632
NAME_GOODS_CATEGORY,Clothing and Accessories,23554,1.4102384484862418
NAME_GOODS_CATEGORY,Auto Accessories,7381,0.4419194187092193
NAME_GOODS_CATEGORY,Jewelry,6290,0.37659844786356717
NAME_GOODS_CATEGORY,Homewares,5023,0.3007399051858025
NAME_GOODS_CATEGORY,Medical Supplies,3843,0.23009027585686623
NAME_GOODS_CATEGORY,Vehicles,3370,0.20177055155806384
NAME_GOODS_CATEGORY,Sport and Leisure,2981,0.178480122906406
NAME_GOODS_CATEGORY,Gardening,2668,0.1597400093640695
NAME_GOODS_CATEGORY,Other,2554,0.15291453670008753
NAME_GOODS_CATEGORY,Office Appliances,2333,0.13968269934271896
NAME_GOODS_CATEGORY,Tourism,1659,0.09932858903110618
NAME_GOODS_CATEGORY,Medicine,1550,0.09280247920326377
NAME_GOODS_CATEGORY,Direct Sales,446,0.026703164983648803
NAME_GOODS_CATEGORY,Fitness,209,0.01251336655063363
NAME_GOODS_CATEGORY,Additional Service,128,0.0076636886051727506
NAME_GOODS_CATEGORY,Education,107,0.006406364693386596
NAME_GOODS_CATEGORY,Weapon,77,0.004610187676549232
NAME_GOODS_CATEGORY,Insurance,64,0.0038318443025863753
NAME_GOODS_CATEGORY,Animals,1,5.9872567227912114e-05
NAME_GOODS_CATEGORY,House Construction,1,5.9872567227912114e-05
NAME_PORTFOLIO,POS,691011,41.372602552726775
NAME_PORTFOLIO,Cash,461563,27.634961747416796
NAME_PORTFOLIO,XNA,372230,22.286365699245724
NAME_PORTFOLIO,Cards,144985,8.680624159538837
NAME_PORTFOLIO,Cars,425,0.025445841071862648
NAME_PRODUCT_TYPE,XNA,1063666,63.68441409304436
NAME_PRODUCT_TYPE,x-sell,456287,27.319074082722334
NAME_PRODUCT_TYPE,walk-in,150261,8.996511824233302
CHANNEL_TYPE,Credit and cash offices,719968,43.10633248194542
CHANNEL_TYPE,Country-wide,494690,29.618360281975843
CHANNEL_TYPE,Stone,212083,12.697953675397283
CHANNEL_TYPE,Regional / Local,108528,6.497849976110846
CHANNEL_TYPE,Contact center,71297,4.268734425648449
CHANNEL_TYPE,AP+ (Cash loan),57046,3.4154904700834745
CHANNEL_TYPE,Channel of corporate sales,6150,0.3682162884516595
CHANNEL_TYPE,Car dealer,452,0.027062400387016274
NAME_SELLER_INDUSTRY,XNA,855720,51.23415322826895
NAME_SELLER_INDUSTRY,Consumer electronics,398265,23.84514798702442
NAME_SELLER_INDUSTRY,Connectivity,276029,16.52656485935335
NAME_SELLER_INDUSTRY,Furniture,57849,3.463568141567488
NAME_SELLER_INDUSTRY,Construction,29781,1.7830649246144505
NAME_SELLER_INDUSTRY,Clothing,23949,1.433888112541267
NAME_SELLER_INDUSTRY,Industry,19194,1.149194055372545
NAME_SELLER_INDUSTRY,Auto technology,4990,0.2987641104672814
NAME_SELLER_INDUSTRY,Jewelry,2709,0.16219478462041392
NAME_SELLER_INDUSTRY,MLM partners,1215,0.07274516918191322
NAME_SELLER_INDUSTRY,Tourism,513,0.030714626987918915
NAME_YIELD_GROUP,XNA,517215,30.96698985878456
NAME_YIELD_GROUP,middle,385532,23.08279058851141
NAME_YIELD_GROUP,high,353331,21.154834051205416
NAME_YIELD_GROUP,low_normal,322095,19.284654541274353
NAME_YIELD_GROUP,low_action,92041,5.510730960224259
PRODUCT_COMBINATION,Cash,285990,17.122955501510585
PRODUCT_COMBINATION,POS household with interest,263622,15.783725917756646
PRODUCT_COMBINATION,POS mobile with interest,220670,13.212079410183367
PRODUCT_COMBINATION,Cash X-Sell: middle,143883,8.614644590453677
PRODUCT_COMBINATION,Cash X-Sell: low,130248,7.798282136301096
PRODUCT_COMBINATION,Card Street,112582,6.740573363652802
PRODUCT_COMBINATION,POS industry with interest,98833,5.917385436836238
PRODUCT_COMBINATION,POS household without interest,82908,4.963914803731737
PRODUCT_COMBINATION,Card X-Sell,80582,4.824651212359614
PRODUCT_COMBINATION,Cash Street: high,59639,3.57074003690545
PRODUCT_COMBINATION,Cash X-Sell: high,59301,3.550503109182416
PRODUCT_COMBINATION,Cash Street: middle,34658,2.075063434984978
PRODUCT_COMBINATION,Cash Street: low,33834,2.0257284395891784
PRODUCT_COMBINATION,POS mobile without interest,24082,1.4418511639825795
PRODUCT_COMBINATION,POS other with interest,23879,1.4296970328353134
PRODUCT_COMBINATION,POS industry without interest,12602,0.7545140922061484
PRODUCT_COMBINATION,POS others without interest,2555,0.15297440926731545
PRODUCT_COMBINATION,<MISSING>,346,0.02071590826085759
NFLAG_INSURED_ON_APPROVAL,<MISSING>,673065,40.29812946125467
NFLAG_INSURED_ON_APPROVAL,0.0,665527,39.846810049490664
NFLAG_INSURED_ON_APPROVAL,1.0,331622,19.85506048925467
