feature,SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
EXT_SOURCE_1,8.169710675125175e-05,-0.1553171260639496,-0.1384697242157068,0.026232369958295133,0.16842889977324188,0.11939838192649718,0.17550221516071146,0.09999729317840482,-0.6006099739503155,0.2898477970950637,-0.1810945934060858,-0.13237489764474575,-0.0834108622549871,,-0.2941470823301873,-0.07654034524744899,0.002659444271681232,0.08124101489850397,0.015677911345850854,-0.09656869740687694,-0.1153412558590532,-0.11537389612227586,0.03200720435515413,-0.03296049593779815,-0.049441191378570996,-0.031388612332779786,-0.1409996791622887,-0.18595331143122418,-0.11930045844050753,1.0,0.21398238316333665,0.1868455077003892,0.05403402174613943,0.03996225393618062,0.002119547058258721,0.017102228782916982,0.033380929456593635,0.07453846958228012,0.022378355993254426,0.09315134635494775,0.0744621682075778,0.005494173344520378,0.0458516901743455,0.06820122873168659,0.01585122759860412,0.031500171779837625,0.04758053435055191,0.034692211795074895,0.0014424190017459338,0.015704455243535694,0.02753780680111234,0.06859537831246058,0.017499135236755652,0.08976047910302563,0.07138954036701771,0.002425996320278604,0.03902193077306264,0.06204596024998602,0.013857914952767891,0.026420395382167183,0.05252364348980201,0.03949395705642034,0.002077263074258908,0.01668864804793618,0.03214715093644247,0.07306586929398787,0.021487975665011726,0.09210779356733824,0.07358326881255634,0.0049915097416805545,0.04436773165831258,0.06711063132653669,0.015263450464838232,0.03037531754710295,0.06622711745282826,-0.025787745972018654,-0.028751271055384556,-0.02535052637462123,-0.0305081338279432,-0.1326071851957623,0.0011849396740332596,-0.04479681327028,0.004553445021077732,-0.0005577931304348936,0.19087364235879853,0.0039809219870619835,-0.05005573431247153,0.014149690766645975,0.0025533631044076777,-0.014438939105593773,0.0017171898134886708,-0.004275035851002626,0.009591818277472478,0.002902799351833525,-0.00018587126788987323,-0.0021325953761620045,-0.02573894528610534,0.005130643380823675,-0.005102400278608018,-0.019208135985105818,-0.003963131461523256,-0.005087259220058454,-0.0018008392150819252,0.030819851372307434,-0.0036314924838798898,0.006561999412855205
EXT_SOURCE_2,0.002342064818221242,-0.16047167160520875,-0.018014797209265354,0.0609246360903318,0.13122793587324588,0.12580400336482975,0.13936679918458464,0.19892416782177605,-0.0919958701538689,-0.020767102465620767,-0.05991282138744054,-0.05095513124662839,-0.08075290614093654,,0.019458673545125243,-0.01884228779439234,-0.003543470349376477,0.06117750060430303,0.023743010822864927,-0.0018228277968043304,-0.2928953121396138,-0.2882992424138377,0.15686293140891666,0.01557033506643554,0.029516742352136322,0.03004893659631456,-0.043265503869281643,-0.07597042563122056,-0.05890000617035049,0.21398238316333665,1.0,0.10916729237112816,0.09097104481011214,0.04833827096354371,0.009066238008192706,0.012912342427177616,0.05358690371465767,0.11505849151451206,0.0324888312347695,0.13586324932444216,0.11225451513511389,0.022270001200277192,0.08030662940073523,0.09757928934709598,0.019879706903809552,0.045082973301879464,0.08049629703633597,0.03768175284636332,0.008163242941063364,0.01008820334316407,0.04424406896639115,0.10618002582030646,0.023771020480994644,0.13011661148411852,0.10669371003974455,0.017314413066331663,0.07133156592957636,0.08602636593539209,0.01685624928969184,0.0373134079362329,0.08929369237546637,0.046950616052295016,0.00903505911638947,0.012617826135294418,0.05226887135117544,0.11346758143597123,0.03123609196828398,0.13461179542346963,0.1113691496465418,0.021226833601581518,0.07870322405481955,0.09608189829377457,0.018791014815694645,0.042639921444999604,0.09468727637532047,-0.019235130734692553,-0.030405716539421895,-0.01887790982655691,-0.032340387457855654,-0.1957641653594422,0.0008991840739969452,-0.030699845391313003,0.0030360426226942678,0.004249357441080244,-0.018706795073195868,-0.0005865743021318736,0.05068420178662424,0.016688220415390562,-0.002061374779366668,-0.004368397424489442,0.0021876117432343793,0.023793810298192188,0.02102638815436745,0.008417482979516736,0.013030106641866773,0.002593546953702549,0.0018735021742395412,0.003256274139397057,0.0006135318651930642,-0.007236182440322455,-0.004077495030536218,0.000552522256332642,0.0015069661365524937,0.05198101466564436,-0.002848858584067608,-0.02198407173965806
EXT_SOURCE_3,0.00022200290746980018,-0.17891869762837048,-0.04271031229956344,-0.030229052894077974,0.04351625546730791,0.030751815701395718,0.04771683576538008,-0.0060011345111757345,-0.20547760299779239,0.11343447510097937,-0.10754884384078725,-0.13159686977074733,-0.014603848287375333,,-0.1152927633152438,-0.06361726766256073,0.012133806380761895,0.0026084028888200394,-0.052171620559261216,-0.027963777824327157,-0.012902700210920425,-0.01215773724887099,-0.040517504976194677,-0.04916181398027938,-0.04914286738352943,-0.02960275365999413,-0.07847695595433996,-0.07972896997414654,-0.04430997893828127,0.1868455077003892,0.10916729237112816,1.0,0.005714718636340367,0.00923178930041872,-0.0004057183276512272,0.015680248773873452,-0.0031875393449434042,0.007365971120630031,0.012267928913956484,0.0035229310219705434,0.0018649249724421054,0.010750602074847022,0.004058697115524506,0.005634060312839834,0.006776758016008419,-0.0023361339622555237,0.004879434884719025,0.008078058944981651,-0.0006114506474187756,0.015122532325065718,-0.0026454524476388686,0.0070715541036431425,0.010903323181065412,0.0043784850813855915,0.003083858919142491,0.009397653737581023,0.0043779119059435155,0.0054366572810289684,0.006122066534537178,-0.0026646743854950292,0.005537878398384719,0.009348678875440693,0.00016827450488133416,0.015386445461725594,-0.003320841606978537,0.00739755308673141,0.012180998851484794,0.003808198809372499,0.0018246331576536581,0.010725230092117403,0.0038041414516267347,0.005486260235377344,0.006302307919620969,-0.0028760771335511162,0.0062322607977082865,-0.00041850278003577915,-0.03625257777541926,-0.0007173319856196285,-0.034095901061917004,-0.07525615099569867,,-0.03069561799049114,0.0031933784156086653,-0.005598753587049392,0.0749704280943563,0.00046752021510568654,-0.016327048640043123,-0.006358289812915095,-0.0039511597950645455,-0.010599410146497429,0.001161019341716805,0.0004457838620756295,-0.001344475667378008,0.0008393822589036245,0.00246965374490404,0.0012000155356716282,-0.016152172193155134,-0.0025895283561735614,-0.013836609161023085,-0.013058252218259986,-0.0011926178029469051,-0.007189512129943862,-0.021257943541313783,-0.007856198677601353,-0.02513073474163193,-0.07144896193752244
APARTMENTS_AVG,0.0015560976365506653,-0.0294975646334316,-0.013222050417837368,0.034500539922718676,0.06043922582711183,0.07621258728309475,0.0649176731871244,0.20594208943789258,0.004778884906027614,-0.01635863106317797,0.01318568746917379,-0.007321571083641453,-0.05117651965124341,-0.00014860005747787745,0.01644088702063554,-0.01313916318130466,-0.0024769760735986325,0.05607706537517509,0.031460026819174265,-0.011033380145570416,-0.15262528795657146,-0.1720989509215196,0.0833756669218139,0.004421481281640901,0.008091041156567643,0.0180937607616357,-0.05259899646806004,-0.09658756885759745,-0.07788460083414069,0.05403402174613943,0.09097104481011214,0.005714718636340367,1.0,0.6793885815577781,0.10009804254269578,0.34078373220376157,0.5388998627828996,0.8369580414055918,0.6112408989236247,0.6187458419515024,0.4447177615017905,0.49685235290112195,0.9439521423343666,0.9136187582503591,0.19411351611039726,0.2997188638904484,0.9732594628521724,0.6614788760866419,0.09513081785527225,0.33922247766837843,0.5295089007783684,0.8225532760130118,0.5831580288979985,0.6144975494629524,0.43655319515460267,0.4876514489504565,0.9305540836147111,0.8934631240864942,0.18709595319323644,0.28494223133421426,0.9950808157888431,0.6789769240785504,0.09962012415205147,0.3396701741327424,0.5396103917627805,0.8351226707291775,0.6076293271750116,0.61658145319935,0.44289421718539984,0.49905230578788445,0.9419070556828196,0.912329573424,0.19263484639957718,0.297454357679728,0.8926269259595857,-0.02461141767975482,-0.013608393208071851,-0.024155552779375138,-0.016117852267876463,-0.008563987689666848,0.00356536746751767,-0.04493244969780283,0.0028256890696250125,0.005758952111980434,-0.008993099857938693,0.00201617644484232,0.05615763021097107,0.018879885061418182,-0.002633031537841575,0.01811841833084693,0.0037756511368595537,0.02099853514709601,0.01789564248916623,0.010088795216592599,0.0047385754400863,0.005039175064682917,0.004798575787446909,-7.057575112639382e-05,-0.0029042974588488948,-0.003997758526233861,0.0019333872294296423,0.004937855754314609,9.883594227478723e-05,0.03542035409679415,-0.002786785313642315,-0.016495884530392815
BASEMENTAREA_AVG,-0.0020696979485813312,-0.022745743190148507,-0.008463618711386102,0.017302767065719492,0.03922616454895763,0.0445071086953738,0.04398153596880113,0.0984233728966569,-0.00439976156423514,-0.0013820444554827587,-0.02072946385404928,-0.014031810793175257,-0.03336452315502327,0.0009625828021402557,0.0012920143496486047,-0.0031772662134731257,-0.0026664963892976423,0.05003670071406955,0.017072016934745537,-0.004202788056048955,-0.06268891926729177,-0.07502720363641834,0.04104544442420071,0.0037994069284314025,-0.004678369365092969,0.0009646574947184044,-0.02830488737901038,-0.05608631476730364,-0.046316423374152454,0.03996225393618062,0.04833827096354371,0.00923178930041872,0.6793885815577781,1.0,0.08594998011166878,0.24860974143832998,0.4054586300590611,0.5649071008497972,0.6511595722424859,0.3298433486548733,0.22090837286170872,0.4676605804835232,0.6467740238956317,0.6928906297002276,0.09541771970730023,0.26634916842811845,0.6660234465804427,0.9734957846660562,0.058420625287904086,0.2492853430895252,0.4021059543341674,0.5550961475630131,0.6263821325520199,0.3287576744352194,0.21830711543752146,0.46196936293452007,0.6474320467622424,0.6771592036060505,0.09424903612879548,0.2600469300000905,0.6781741288017071,0.994317337521952,0.0774904445941802,0.24783605504061093,0.40659221791107714,0.5623469166358185,0.6470065164359954,0.3279492065183307,0.21952325487376398,0.4699939767755307,0.6488018911566368,0.6893184254032577,0.0952872500034588,0.265381767869137,0.6723997126604592,-0.015052213092844356,-0.010114139503601658,-0.014729713054083812,-0.012924709764653493,-0.007418426650965277,-0.0012271652310813267,-0.02920193557385343,-0.00038775384882067836,0.0003848924132317893,0.002410981036929637,-0.0021604507491741884,0.03229122597733892,0.010509888506819637,-0.0017711931711531577,0.01351650877055825,0.004685790431411997,0.012704889633204977,0.009088845352218964,0.005939180397761221,0.004900043108522482,0.003497194032125665,0.0046507787313423464,-0.002356517333936944,-4.998562445231164e-05,-0.0038146794161822294,-0.0006760445951920058,0.0051572645885950355,-0.0006499939731631154,0.021661073048658778,-0.0009449226925670965,-0.012364054002092393
YEARS_BEGINEXPLUATATION_AVG,0.001550904892576258,-0.009727673268680202,0.0069024271483007675,0.005658100139353143,0.006248757791298259,0.013298098923871555,0.007244762302717795,-0.006682612869553121,0.0007438888864936401,0.008629088061856683,0.01103469663114432,-0.0034155400614509735,0.0004182163527658332,-0.0006494789785559828,-0.008671530927531722,-0.002610643397720466,0.0013908090756303596,0.010993454101683979,0.0034997368291083937,0.007569280388658415,0.004485058419305172,-0.0007437721353070097,-0.010302761318569076,0.0011290112223864093,0.010519896461072677,0.012031065618919189,-0.013513856099269325,-0.01662885808565417,-0.008735618157316,0.002119547058258721,0.009066238008192706,-0.0004057183276512272,0.10009804254269578,0.08594998011166878,1.0,0.48356446751820537,0.0914834610799832,0.07892072030076444,0.04207501600459682,0.12757331320556828,0.16715151647636728,0.07391674538251031,0.14611973880187754,0.09273632439478359,0.0349793693982131,0.009665812869695421,0.10066516813251354,0.08075404947794576,0.9718933677077852,0.4779914281714554,0.08628601052650388,0.07957834629034191,0.037565902487815814,0.12708560663519403,0.162939614246926,0.07000799782233424,0.14126871980885072,0.08912265849574616,0.03148386597431705,0.008627093379607213,0.10013191380985995,0.08525596429472924,0.9938254172943787,0.4829507180153264,0.09166724162803902,0.07899494656813356,0.04133434754307654,0.12727332997074112,0.16675596265831405,0.07406668615593112,0.14650273592627522,0.09217543642660672,0.034078840537732434,0.00845254232771072,0.10031935118972832,-0.0005649284731943854,-0.005106728947364049,-0.0006263316206572753,-0.004750946889345432,0.002514812323698632,0.0005563743171357382,-0.004265763890109134,-7.484757614351185e-06,-0.005136115487073231,0.006116147647245859,0.0009735861354826359,0.003987750295189092,0.003379600004971483,0.0002097931486861822,-0.00422648235219139,0.0002656594636732671,0.0012481431716791795,0.0008277506136819448,-0.0019168662887622688,-0.0009922903248903868,0.0015323546170410726,0.003945468637073034,0.0009359513466963253,0.0009388703168618463,-5.174030957385613e-05,0.0006280838961300767,-0.0018376239290807657,0.003529746138196388,-0.0005566111246488697,0.001890989787385835,-0.008315386733585608
YEARS_BUILD_AVG,0.00589961814317516,-0.022149284063388727,0.030172159513457385,0.04233383429894163,0.035874699109263004,0.03419534672770594,0.04193650059592958,-0.05656551357680466,0.02662320015669223,-0.005829978176150014,0.16418366888229147,-0.007238329280193597,-0.0490680675312245,,0.005794039719477723,0.012344733672714782,-0.0022021161860126866,-0.0047133477762774,0.005679225110897064,0.04151762334405697,0.03973280271409215,0.03319677275169257,-0.013769615818954306,0.0066516390676577145,0.019668459124123353,0.017096557181437697,0.008839575116600894,0.027666449329123315,0.024447590011439462,0.017102228782916982,0.012912342427177616,0.015680248773873452,0.34078373220376157,0.24860974143832998,0.48356446751820537,1.0,0.23225876003176243,0.3433182362600252,0.09059098419056213,0.5191998370088283,0.3595382135257728,0.18062148352997837,0.3339365460259489,0.3556660076500948,0.07092933212798376,0.12770943711821903,0.32324958596499553,0.23386448299175205,0.2890572676503549,0.989443921960819,0.22349793840036186,0.3340680360860273,0.074728663441579,0.5123823777625841,0.3520922799221506,0.17019025380017597,0.32619466954284065,0.3383921079747639,0.0644937602158283,0.11225684455037988,0.3393241070111522,0.2464412902228734,0.42656390408325556,0.9984946631734793,0.23281003192813285,0.34323645310347956,0.08838472791966201,0.5182004724179915,0.35898435653122657,0.18159158273022652,0.334945043323859,0.35468935740448254,0.06923430115887734,0.12490117473915915,0.3592626641791948,0.0002123807718103806,-0.010501825538652733,9.140217993071791e-05,-0.011485702291964165,0.011723022506757202,0.0017108918000953545,-0.02071349751064945,-0.00015489410023698092,-0.000616610607066927,0.0010224743144738421,0.0007862074498764396,0.02625886081637129,-0.00073224961308842,-0.0004099095759771876,0.00423446145879902,0.0032544212493066603,0.009784892587079269,0.009079175406943476,0.0008727855150077625,0.002155940296103177,0.0011712503648872098,0.006980952280867651,0.0019157281132221266,-0.005382212361995295,-0.00895710725404877,0.0017619345617029434,0.002482477085911296,-0.004234259850839759,-0.0025540171179057394,-0.007246132655309248,-0.025873767786115342
COMMONAREA_AVG,-0.001462673601803565,-0.018549661629760343,0.0001398981213782044,0.08961600862591187,0.04953654103383213,0.057628223074683765,0.05050662911420378,0.164805515569547,0.008363543355273157,-0.012527953543203301,0.028300133183983833,0.00010029457206606532,-0.03552368784094655,,0.012611958377377004,0.0012705289487937401,-0.004398124727524683,0.0460097524218129,0.021448846000418225,0.001490189946496201,-0.11937938972161045,-0.12895142832785683,0.04554026439438673,0.015360296369674132,0.01950257393479256,0.029340360578693655,-0.01738381518430454,-0.03418211713508753,-0.026756618492037282,0.033380929456593635,0.05358690371465767,-0.0031875393449434042,0.5388998627828996,0.4054586300590611,0.0914834610799832,0.23225876003176243,1.0,0.52216607705151,0.3262641112729759,0.4040138441079334,0.29565703820186506,0.25704616626144955,0.5331028008350777,0.5470304521515411,0.10558153721030103,0.227614531286488,0.5159260361270143,0.38820999850314886,0.04814146383211371,0.22935758327734437,0.9771470922157356,0.5055424003421146,0.3019151099829707,0.39806519684785974,0.28879202571460566,0.24419760419603584,0.526574362483823,0.5241855994322185,0.1034567488655464,0.21701795427964632,0.5381200314932504,0.4045487388655884,0.07404763557877755,0.2318411767622437,0.9959780551910289,0.5204886492538272,0.32373818931847304,0.40224975959032905,0.294865516775413,0.2582165269352577,0.5344539359455944,0.5455012754006338,0.10508067491324498,0.22713829067654412,0.5532601124871629,-0.02057255262920107,-0.012499237823691792,-0.02017367231580758,-0.013601028809736985,-0.003536223142243628,-0.0013083066038062385,-0.03705552045444493,0.0035939316565915527,0.002017785002089476,-0.006397044898017153,0.003423695533033947,0.05041364119967541,0.015372875595477774,-0.0028155672851062703,0.014719801492300405,0.0037928492547012896,0.013953700765539145,0.011981055243007887,0.009014721267231083,0.007316248897579389,-0.00018604249008875423,0.015268882738119783,0.006676421562136871,-0.0011064934884620079,-0.005054704704677907,0.006829231345435596,0.005492675057354389,-0.008238303393714742,0.02433081437926566,-0.009804209051102783,-0.01404945276569087
ELEVATORS_AVG,0.004861794634884354,-0.03419879367526856,-0.007059888582729818,0.045052784286004344,0.08063501985507338,0.10143934470144339,0.08373557763835936,0.28068507238580276,-0.0014475045880769078,-0.009791562921693473,0.0007461923741466015,-0.010554928251707662,-0.0664538659958583,-0.0008050649001260771,0.009908667593599367,-0.010590727974843105,-0.006911744924458578,0.07734250868949144,0.040361115458771905,-0.0013099876345616694,-0.22615454554486275,-0.23760798341439643,0.10525411798278891,0.014890366280795316,0.02057100272426768,0.03259206076597387,-0.04333685461220014,-0.0827820747665008,-0.06595049511608311,0.07453846958228012,0.11505849151451206,0.007365971120630031,0.8369580414055918,0.5649071008497972,0.07892072030076444,0.3433182362600252,0.52216607705151,1.0,0.4052049227823794,0.6800780697064711,0.511259837161568,0.37528019927559203,0.8117859636227611,0.8677756706824952,0.12166776892034208,0.2833669227308872,0.8060090307264132,0.5399726808005992,0.07215839233635324,0.33942541430297024,0.5051488643898484,0.9788372822763707,0.37562582743621165,0.670987817566003,0.4996181448339444,0.36173291497734544,0.7970600160213059,0.8389197195187539,0.11486985235257978,0.2647093435009497,0.834522676712717,0.5629990114423526,0.07770286299859165,0.3425078915694452,0.5218935272220543,0.996099443008259,0.4017075933732518,0.677770555687429,0.5094501262124892,0.3765306566862541,0.8126432354212171,0.8655794852431726,0.12084123698052081,0.28014232046003135,0.8446275362090896,-0.032848244256088524,-0.021361459254947354,-0.0324570251349912,-0.022768223695139294,-0.009835705160104643,0.004006559525201326,-0.063958645017963,0.0018836824926776348,0.009482669162593639,-0.004886202064342172,0.0017342914157411958,0.07638704585742072,0.024861373178912686,-0.003110422867532791,0.016416534757910786,0.004466096164772362,0.023654693750296104,0.024126211845161675,0.014047972550289365,0.003114774141529632,0.0033298310438234,0.007211969172191227,0.0011600511267624365,-0.004101038320969352,-0.0043473018423541175,0.0011870149515090514,0.00484146465190937,-0.0003425583403737354,0.04307631005094751,-0.004788319636834424,-0.018543613112380855
ENTRANCES_AVG,-0.0028791396821249934,-0.019172182012738025,-0.008341243169818819,0.005394406146904429,0.014929275958488543,0.014745338760389843,0.018763568507556425,0.036840054353504036,-0.01028122881152851,0.004017699999444906,-0.06309431581007012,-0.015374629307862955,-0.018156095500069254,0.0011849678314513046,-0.004237677652709751,-0.0032363307328385736,0.0022524653247585924,0.044376135289833266,0.008510191060219769,-0.003921546730118152,-0.024540325908568906,-0.03128938714381471,0.02095404346154903,-0.000996693514259269,-0.011359319933833725,-0.007228889821548884,-0.02692344313925426,-0.044390070840346574,-0.0363400962484173,0.022378355993254426,0.0324888312347695,0.012267928913956484,0.6112408989236247,0.6511595722424859,0.04207501600459682,0.09059098419056213,0.3262641112729759,0.4052049227823794,1.0,0.08870764235838247,0.03563155454556513,0.5082557774030464,0.5660557742217923,0.6188817110989934,0.06153284410450956,0.16572923168052472,0.6123640060858824,0.6536367063744966,0.037439778566503656,0.09509545286474035,0.333581681667525,0.4040380207568331,0.9777425562365705,0.09210550984870328,0.038570281909851914,0.5107047732549431,0.5759478126790182,0.6228223184265047,0.06424087866007877,0.17093040638881704,0.6115870384723224,0.6530471780952266,0.04056455073950369,0.08986386097634956,0.3276924282513534,0.4048733239347082,0.9968863663394539,0.08764192979061108,0.03502042497325572,0.5111404843254417,0.5686400930384675,0.6193119164150941,0.06255505775186664,0.16699799601169676,0.595290217904371,-0.0019661065964546964,-0.002794649246609407,-0.0017104002005078923,-0.005736824885848603,-0.012187148751183735,0.0016187509548729537,-0.011970535946533804,0.0023233163641075832,-0.0018081625088770996,0.004719432714168699,-0.004131293432078932,0.01182854148948426,0.0034792142821567077,-0.0006752098516414362,0.011470887083486606,0.003316371142213425,0.0070640408300500935,0.0032765306879579885,0.007700257221759851,0.0029638631293828553,0.00810633083531845,-0.0005020140438892827,-0.0008849531503144285,-0.0035194881754491733,-0.00046106937511479983,-0.003642949542968929,0.0066077069927742,0.001921348073500528,0.012893786356731655,-0.0001385901770033421,-0.010362310819682944
FLOORSMAX_AVG,0.0048513003866820035,-0.044003370532402865,-0.009705012568526909,0.06017113775930053,0.10329576974789154,0.13017364867352585,0.10851245659063684,0.32265151425952027,0.0016336364970036413,-0.015969566174841257,0.0497007699310064,-0.010235310557632807,-0.0836900175171198,-0.00261592033068077,0.016048407147298004,-0.023229890727389638,-0.01109038751022943,0.07183976779003867,0.047597500937521596,-0.0031830641904058952,-0.23496061074476582,-0.25139050292348725,0.12033119617203472,0.009630827372611362,0.031553816887030114,0.04436217725357302,-0.07017222745753497,-0.11593180221303469,-0.08810428604841182,0.09315134635494775,0.13586324932444216,0.0035229310219705434,0.6187458419515024,0.3298433486548733,0.12757331320556828,0.5191998370088283,0.4040138441079334,0.6800780697064711,0.08870764235838247,1.0,0.7424367124625478,0.21886535759105435,0.589761244251346,0.630576842031747,0.1133282658938621,0.25384403351320534,0.5859637029935252,0.29905679402746055,0.10368358748513573,0.5090447649589307,0.3782134240214629,0.6562540734279316,0.06271922077071453,0.9856894240021463,0.7222429236174579,0.20303221265286095,0.5677699499847739,0.597064180904682,0.102180256232213,0.2251717212138854,0.6152429053148205,0.32584221480463493,0.12548908419146856,0.5180322638807109,0.4026907142320185,0.6763055812862361,0.08456265368605685,0.997034142034963,0.7398936452225403,0.21917038336584538,0.5887983943663233,0.6271538591370457,0.11106617685065344,0.24709876546393714,0.6325947104808956,-0.03701792739019881,-0.02741991224306911,-0.036789455583598564,-0.027942934960091394,-0.0071298205213642316,0.0017640069468759698,-0.077061955488594,0.003188044984461534,0.010938477534559671,-0.007094088152501544,0.00262116902116925,0.08693655216859002,0.032662511049904426,-0.0007049130491694032,0.02074191847122546,0.0011086671006002465,0.027861830505709492,0.029715986716109824,0.011309039936633306,0.009119526823541457,0.0014715848593156776,0.012229577984885644,0.0009000086833939009,-0.002701846583313633,-0.005813615321866365,0.0031006584359716963,0.002945854656828891,-4.9885307011039944e-05,0.046762204311965434,-0.0008406858227418698,-0.019749579633252044
FLOORSMIN_AVG,0.003083200156183718,-0.033613503251899074,-0.008752537925298861,0.1398596624346833,0.07883228907177042,0.09981240288195523,0.0814109069932183,0.29434946448093813,0.001538070805527708,-0.01589365847047833,0.021459075684229365,-0.008865490539404077,-0.07533240496589352,,0.01605762978578886,-0.01570095520241523,-0.004904932218775769,0.06286270164892771,0.044696333200400964,-0.0010888348259645477,-0.23018163656916735,-0.23762303411426103,0.11836453233537315,0.012720416342623612,0.04337266837270719,0.0540034483727102,-0.0419409780691534,-0.07687199852613606,-0.06049508733301749,0.0744621682075778,0.11225451513511389,0.0018649249724421054,0.4447177615017905,0.22090837286170872,0.16715151647636728,0.3595382135257728,0.29565703820186506,0.511259837161568,0.03563155454556513,0.7424367124625478,1.0,0.1482229033443666,0.43871545870696116,0.4665188924649264,0.07580063747761456,0.1531109617910086,0.4189087333626032,0.19746330691365785,0.0970349357163534,0.35227322773281056,0.27596597823480096,0.49518462953454273,0.016963843472996464,0.7291792769404015,0.9858751397146137,0.13876362543559861,0.4253709262389667,0.43954435379483686,0.06877766083060614,0.13032866717135866,0.44210790816542045,0.2175161607554752,0.1461463362674605,0.35875551938872957,0.29396219490887815,0.5093939614319986,0.032948958746718715,0.7399277449393056,0.9972409850180423,0.1501332421877351,0.4383196647020057,0.46421626123217546,0.07388206284547735,0.14617840654127834,0.45411090995539216,-0.0328446085094468,-0.021309647984239708,-0.032455272867869485,-0.02071034276553934,-0.008009348220433763,0.0024357210989085424,-0.06705993312606576,0.009838751956010843,0.012006278319469418,-0.01008334458067468,0.002586321011028817,0.07238686050811886,0.027129653364448607,-0.0008042058371750593,0.025524999198335837,0.00364200950183599,0.020490443820843314,0.022270537336504293,0.009146135347593546,0.002836340246116291,-0.002880884054572608,0.01118796988676097,0.0043536525802467885,-0.001683637953919212,-0.004220256863699659,0.003623192528666443,0.004114678024230468,-0.0005929419428954137,0.03911999839269356,-0.004212880503606574,-0.010188844387865437
